iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2020-09-12,137636.0,639.0,752.571,9184.0,3.0,3.714,3579.207,16.617,19.571,238.829,0.078,0.097,1.27,54.0,1.404,283.0,7.359,,,,,6882899.0,79517.0,180.393,2.084,63260.0,1.658,0.0119,84.1,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-13,138212.0,576.0,773.286,9188.0,4.0,4.0,3594.186,14.979,20.109,238.933,0.104,0.104,1.28,55.0,1.43,280.0,7.281,,,,,6966164.0,83265.0,182.575,2.182,65268.0,1.711,0.0118,84.4,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,6484.298,3.12,1.23,171.14066
CAN,North America,Canada,2020-09-14,139541.0,1329.0,903.571,9200.0,12.0,5.429,3628.746,34.56,23.497,239.245,0.312,0.141,1.28,68.0,1.768,299.0,7.775,,,,,7048721.0,82557.0,184.739,2.164,67617.0,1.772,0.0134,74.8,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-15,140471.0,930.0,825.286,9207.0,7.0,5.429,3652.931,24.185,21.461,239.427,0.182,0.141,1.28,74.0,1.924,307.0,7.983,,,,,7121386.0,72665.0,186.644,1.904,69830.0,1.83,0.0118,84.6,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-16,141475.0,1004.0,896.429,9212.0,5.0,5.571,3679.04,26.109,23.312,239.557,0.13,0.145,1.29,84.0,2.184,320.0,8.322,,,,,7189611.0,68225.0,188.432,1.788,71904.0,1.885,0.0125,80.2,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-17,142590.0,1115.0,915.429,9219.0,7.0,5.429,3708.035,28.995,23.806,239.739,0.182,0.141,1.29,80.0,2.08,328.0,8.53,,,,,7265614.0,76003.0,190.424,1.992,75427.0,1.977,0.0121,82.4,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-18,143871.0,1281.0,982.0,9229.0,10.0,6.857,3741.347,33.312,25.537,239.999,0.26,0.178,1.3,82.0,2.132,331.0,8.608,,,,,7358275.0,92661.0,192.852,2.429,79270.0,2.078,0.0124,80.7,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-19,144837.0,966.0,1028.714,9236.0,7.0,7.429,3766.468,25.121,26.752,240.181,0.182,0.193,1.3,87.0,2.262,341.0,8.868,,,,,7443935.0,85660.0,195.097,2.245,80148.0,2.101,0.0128,77.9,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-20,145771.0,934.0,1079.857,9239.0,3.0,7.286,3790.757,24.289,28.082,240.259,0.078,0.189,1.3,88.0,2.288,369.0,9.596,,,,,7540462.0,96527.0,197.627,2.53,82043.0,2.15,0.0132,76.0,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,6647.1978,3.12,3.08,175.4401
CAN,North America,Canada,2020-09-21,147451.0,1680.0,1130.0,9250.0,11.0,7.143,3834.445,43.688,29.386,240.545,0.286,0.186,1.3,86.0,2.236,399.0,10.376,,,,,7629201.0,88739.0,199.953,2.326,82926.0,2.173,0.0136,73.4,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-22,148664.0,1213.0,1170.429,9258.0,8.0,7.286,3865.989,31.544,30.437,240.753,0.208,0.189,1.29,93.0,2.418,420.0,10.922,,,,,7711178.0,81977.0,202.101,2.149,84256.0,2.208,0.0139,72.0,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-23,150089.0,1425.0,1230.571,9267.0,9.0,7.857,3903.046,37.057,32.001,240.987,0.234,0.204,1.3,94.0,2.444,434.0,11.286,,,,,7790037.0,78859.0,204.168,2.067,85775.0,2.248,0.0143,69.7,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-24,151519.0,1430.0,1275.571,9276.0,9.0,8.143,3940.233,37.187,33.171,241.221,0.234,0.212,1.3,100.0,2.6,462.0,12.014,,,,,7875649.0,85612.0,206.412,2.244,87148.0,2.284,0.0146,68.3,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-25,153313.0,1794.0,1348.857,9283.0,7.0,7.714,3986.885,46.653,35.077,241.403,0.182,0.201,1.3,115.0,2.991,497.0,12.924,,,,,7961189.0,85540.0,208.654,2.242,86131.0,2.257,0.0157,63.9,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-26,154946.0,1633.0,1444.143,9288.0,5.0,7.429,4029.351,42.466,37.555,241.533,0.13,0.193,1.3,114.0,2.965,510.0,13.262,,,,,8065962.0,104773.0,211.4,2.746,88861.0,2.329,0.0163,61.5,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-27,156404.0,1458.0,1519.0,9294.0,6.0,7.857,4067.266,37.915,39.501,241.689,0.156,0.204,1.29,110.0,2.861,515.0,13.393,,,,,8167515.0,101553.0,214.061,2.662,89579.0,2.348,0.017,59.0,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,6966.0977,3.19,5.88,183.85684
CAN,North America,Canada,2020-09-28,158607.0,2203.0,1593.714,9311.0,17.0,8.714,4124.555,57.289,41.444,242.131,0.442,0.227,1.28,114.0,2.965,562.0,14.615,,,,,8270610.0,103095.0,216.763,2.702,91630.0,2.402,0.0174,57.5,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-29,160539.0,1932.0,1696.429,9325.0,14.0,9.571,4174.797,50.241,44.115,242.495,0.364,0.249,1.27,120.0,3.121,584.0,15.187,,,,,8360339.0,89729.0,219.115,2.352,92737.0,2.431,0.0183,54.7,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-09-30,162560.0,2021.0,1781.571,9343.0,18.0,10.857,4227.353,52.556,46.33,242.964,0.468,0.282,1.26,125.0,3.251,610.0,15.863,,,,,8446021.0,85682.0,221.361,2.246,93712.0,2.456,0.019,52.6,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-01,164444.0,1884.0,1846.429,9359.0,16.0,11.857,4276.346,48.993,48.016,243.38,0.416,0.308,1.25,129.0,3.355,608.0,15.811,,,,,8541588.0,95567.0,223.865,2.505,95134.0,2.493,0.0194,51.5,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-02,166611.0,2167.0,1899.714,9449.0,90.0,23.714,4332.698,56.353,49.402,245.72,2.34,0.617,1.24,141.0,3.667,637.0,16.565,,,,,8643554.0,101966.0,226.538,2.672,97481.0,2.555,0.0195,51.3,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-03,168372.0,1761.0,1918.0,9501.0,52.0,30.429,4378.493,45.795,49.877,247.072,1.352,0.791,1.23,147.0,3.823,655.0,17.033,,,,,8744541.0,100987.0,229.185,2.647,96940.0,2.541,0.0198,50.5,tests performed,,,,,,,,,,,,,,63.43,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-04,170033.0,1661.0,1947.0,9519.0,18.0,32.143,4421.687,43.194,50.631,247.54,0.468,0.836,1.21,141.0,3.667,698.0,18.151,,,,,8855895.0,111354.0,232.103,2.918,98340.0,2.577,0.0198,50.5,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,7152.9976,3.19,3.38,188.78972
CAN,North America,Canada,2020-10-05,172452.0,2419.0,1977.857,9544.0,25.0,33.286,4484.593,62.906,51.434,248.191,0.65,0.866,1.2,146.0,3.797,735.0,19.114,,,,,8954787.0,98892.0,234.695,2.592,97740.0,2.562,0.0202,49.4,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-06,174611.0,2159.0,2010.286,9566.0,22.0,34.429,4540.737,56.145,52.277,248.763,0.572,0.895,1.19,143.0,3.719,764.0,19.868,,,,,9045978.0,91191.0,237.085,2.39,97948.0,2.567,0.0205,48.7,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-07,176719.0,2108.0,2022.714,9585.0,19.0,34.571,4595.556,54.818,52.6,249.257,0.494,0.899,1.19,151.0,3.927,821.0,21.35,,,,,9141759.0,95781.0,239.595,2.51,99391.0,2.605,0.0204,49.1,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-08,179121.0,2402.0,2096.714,9603.0,18.0,34.857,4658.019,62.464,54.525,249.725,0.468,0.906,1.18,150.0,3.901,820.0,21.324,,,,,9238881.0,97122.0,242.141,2.545,99613.0,2.611,0.021,47.5,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-09,181576.0,2455.0,2137.857,9617.0,14.0,24.0,4721.861,63.842,55.595,250.089,0.364,0.624,1.17,160.0,4.161,824.0,21.428,,,,,9346434.0,107553.0,244.96,2.819,100411.0,2.632,0.0213,47.0,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-10,183330.0,1754.0,2136.857,9643.0,26.0,20.286,4767.474,45.613,55.569,250.765,0.676,0.528,1.16,161.0,4.187,812.0,21.116,,,,,9457407.0,110973.0,247.868,2.908,101838.0,2.669,0.021,47.7,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-11,185227.0,1897.0,2170.571,9657.0,14.0,19.714,4816.805,49.331,56.445,251.129,0.364,0.513,1.16,170.0,4.421,863.0,22.442,,,,,9564007.0,106600.0,250.662,2.794,101159.0,2.651,0.0215,46.6,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,7368.8975,3.21,3.89,194.48798
CAN,North America,Canada,2020-10-12,186752.0,1525.0,2042.857,9672.0,15.0,18.286,4856.462,39.657,53.124,251.519,0.39,0.476,1.15,186.0,4.837,874.0,22.728,,,,,9664380.0,100373.0,253.293,2.631,101370.0,2.657,0.0202,49.6,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-13,190222.0,3470.0,2230.143,9700.0,28.0,19.143,4946.699,90.237,57.995,252.247,0.728,0.498,1.15,191.0,4.967,931.0,24.211,,,,,9753793.0,89413.0,255.636,2.343,101116.0,2.65,0.0221,45.3,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-14,192761.0,2539.0,2291.714,9723.0,23.0,19.714,5012.726,66.026,59.596,252.845,0.598,0.513,1.15,191.0,4.967,947.0,24.627,,,,,9824759.0,70966.0,257.496,1.86,97571.0,2.557,0.0235,42.6,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-15,195254.0,2493.0,2304.714,9740.0,17.0,19.571,5077.556,64.83,59.934,253.287,0.442,0.509,1.14,198.0,5.149,979.0,25.459,,,,,9905469.0,80710.0,259.611,2.115,95227.0,2.496,0.0242,41.3,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-16,197694.0,2440.0,2302.571,9770.0,30.0,21.857,5141.008,63.452,59.878,254.068,0.78,0.568,1.14,206.0,5.357,960.0,24.965,,,,,10002301.0,96832.0,262.149,2.538,93695.0,2.456,0.0246,40.7,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-17,199477.0,1783.0,2306.714,9787.0,17.0,20.571,5187.374,46.367,59.986,254.51,0.442,0.535,1.13,209.0,5.435,980.0,25.485,,,,,10100418.0,98117.0,264.721,2.572,91859.0,2.408,0.0251,39.8,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-18,201410.0,1933.0,2311.857,9805.0,18.0,21.143,5237.642,50.267,60.12,254.978,0.468,0.55,1.13,209.0,5.435,999.0,25.979,,,,,10202508.0,102090.0,267.396,2.676,91214.0,2.391,0.0253,39.5,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,7453.7974,3.17,1.5,196.72874
CAN,North America,Canada,2020-10-19,204551.0,3141.0,2542.714,9838.0,33.0,23.714,5319.323,81.681,66.123,255.836,0.858,0.617,1.13,218.0,5.669,1026.0,26.681,,,,,10295050.0,92542.0,269.822,2.425,90096.0,2.361,0.0282,35.4,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-20,207028.0,2477.0,2400.857,9855.0,17.0,22.143,5383.737,64.414,62.434,256.278,0.442,0.576,1.13,210.0,5.461,1038.0,26.993,,,,,10371639.0,76589.0,271.829,2.007,88264.0,2.313,0.0272,36.8,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-21,209687.0,2659.0,2418.0,9893.0,38.0,24.286,5452.884,69.147,62.88,257.266,0.988,0.632,1.13,225.0,5.851,1034.0,26.889,,,,,10439112.0,67473.0,273.597,1.768,87765.0,2.3,0.0276,36.3,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-22,212235.0,2548.0,2425.857,9924.0,31.0,26.286,5519.145,66.26,63.084,258.072,0.806,0.684,1.13,228.0,5.929,1056.0,27.461,,,,,10528083.0,88971.0,275.929,2.332,88945.0,2.331,0.0273,36.7,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-23,215340.0,3105.0,2520.857,9953.0,29.0,26.143,5599.89,80.745,65.555,258.827,0.754,0.68,1.14,228.0,5.929,1069.0,27.799,,,,,10625080.0,96997.0,278.471,2.542,88968.0,2.332,0.0283,35.3,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-24,217354.0,2014.0,2553.857,9980.0,27.0,27.571,5652.264,52.374,66.413,259.529,0.702,0.717,1.14,233.0,6.059,1103.0,28.683,,,,,10720643.0,95563.0,280.976,2.505,88604.0,2.322,0.0288,34.7,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-25,219284.0,1930.0,2553.429,10009.0,29.0,29.143,5702.453,50.189,66.402,260.283,0.754,0.758,1.14,232.0,6.033,1121.0,29.151,,,,,10824708.0,104065.0,283.703,2.727,88886.0,2.33,0.0287,34.8,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,7566.6973,3.14,2.0,199.70853
CAN,North America,Canada,2020-10-26,223514.0,4230.0,2709.0,10043.0,34.0,29.286,5812.454,110.001,70.447,261.167,0.884,0.762,1.15,229.0,5.955,1151.0,29.932,,,,,10919294.0,94586.0,286.182,2.479,89178.0,2.337,0.0304,32.9,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-27,226263.0,2749.0,2747.857,10070.0,27.0,30.714,5883.941,71.487,71.458,261.869,0.702,0.799,1.14,228.0,5.929,1180.0,30.686,,,,,10993171.0,73877.0,288.119,1.936,88790.0,2.327,0.0309,32.3,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-28,229139.0,2876.0,2778.857,10107.0,37.0,30.571,5958.731,74.79,72.264,262.831,0.962,0.795,1.15,223.0,5.799,1166.0,30.322,,,,,11055901.0,62730.0,289.763,1.644,88113.0,2.309,0.0315,31.7,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-29,232095.0,2956.0,2837.143,10140.0,33.0,30.857,6035.602,76.87,73.78,263.689,0.858,0.802,1.15,227.0,5.903,1196.0,31.102,,,,,11139581.0,83680.0,291.956,2.193,87357.0,2.29,0.0325,30.8,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-30,235522.0,3427.0,2883.143,10185.0,45.0,33.143,6124.72,89.119,74.976,264.86,1.17,0.862,1.15,228.0,5.929,1196.0,31.102,,,,,11231881.0,92300.0,294.375,2.419,86686.0,2.272,0.0333,30.1,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-10-31,237844.0,2322.0,2927.143,10226.0,41.0,35.143,6185.104,60.383,76.12,265.926,1.066,0.914,1.16,224.0,5.825,1214.0,31.57,,,,,11329993.0,98112.0,296.946,2.571,87050.0,2.281,0.0336,29.7,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-01,240361.0,2517.0,3011.0,10263.0,37.0,36.286,6250.558,65.454,78.301,266.888,0.962,0.944,1.16,227.0,5.903,1259.0,32.74,,,,,11426963.0,96970.0,299.488,2.541,86036.0,2.255,0.035,28.6,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,7756.597,3.14,3.33,204.72057
CAN,North America,Canada,2020-11-02,243665.0,3304.0,2878.714,10292.0,29.0,35.571,6336.478,85.92,74.861,267.642,0.754,0.925,1.17,229.0,5.955,1323.0,34.404,,,,,11516627.0,89664.0,301.838,2.35,85333.0,2.236,0.0337,29.6,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-03,248386.0,4721.0,3160.429,10349.0,57.0,39.857,6459.247,122.769,82.187,269.124,1.482,1.036,1.18,235.0,6.111,1349.0,35.081,,,,,11586165.0,69538.0,303.66,1.823,84713.0,2.22,0.0373,26.8,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-04,251245.0,2859.0,3158.0,10391.0,42.0,40.571,6533.595,74.348,82.123,270.217,1.092,1.055,1.18,252.0,6.553,1354.0,35.211,,,,,11649796.0,63631.0,305.328,1.668,84842.0,2.224,0.0372,26.9,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-05,255285.0,4040.0,3312.857,10434.0,43.0,42.0,6638.655,105.06,86.15,271.335,1.118,1.092,1.19,242.0,6.293,1391.0,36.173,,,,,11729364.0,79568.0,307.413,2.085,84255.0,2.208,0.0393,25.4,tests performed,,,,,,,,,,,,,,65.28,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-06,260094.0,4809.0,3510.286,10490.0,56.0,43.571,6763.712,125.057,91.285,272.791,1.456,1.133,1.2,254.0,6.605,1385.0,36.017,,,,,11826258.0,96894.0,309.953,2.539,84911.0,2.225,0.0413,24.2,tests performed,,,,,,,,,,,,,,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-07,264324.0,4230.0,3782.857,10537.0,47.0,44.429,6873.713,110.001,98.373,274.013,1.222,1.155,1.2,259.0,6.735,1395.0,36.277,,,,,11928609.0,102351.0,312.635,2.683,85517.0,2.241,0.0442,22.6,tests performed,,,,,,,,,,,,,,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-08,268276.0,3952.0,3987.857,10589.0,52.0,46.571,6976.484,102.771,103.704,275.366,1.352,1.211,1.19,271.0,7.047,1489.0,38.721,,,,,12028151.0,99542.0,315.244,2.609,85884.0,2.251,0.0464,21.5,tests performed,,,,,,,,,,,,,,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,8370.497,3.32,10.85,220.9233
CAN,North America,Canada,2020-11-09,273167.0,4891.0,4214.571,10647.0,58.0,50.714,7103.674,127.19,109.599,276.874,1.508,1.319,1.19,279.0,7.255,1528.0,39.735,,,,,12116510.0,88359.0,317.56,2.316,85698.0,2.246,0.0492,20.3,tests performed,,,,,,,,,,,,,,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-11-10,277808.0,4641.0,4203.143,10709.0,62.0,51.429,7224.362,120.689,109.302,278.486,1.612,1.337,1.18,300.0,7.801,1623.0,42.206,,,,,12192838.0,76328.0,319.561,2.0,86668.0,2.271,0.0485,20.6,tests performed,,,,,,,,,,,,,,68.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
